,NH0001.NHF,NH0002.NHF,NH0003.NHF,NH0004.NHF,NH0006.NHF,NH0007.NHF,NH0008.NHF,NH0009.NHF,NH0010.NHF,NH0011.NHF,NH0012.NHF,NH0013.NHF,NH0014.NHF,NH0015.NHF,NH0016.NHF,NH0017.NHF,NH0019.NHF,NH0020.NHF,NH0021.NHF,NH0022.NHF,NH0023.NHF,NH0024.NHF,NH0025.NHF,NH0026.NHF,NH0027.NHF,NH0028.NHF,NH0029.NHF,NH0031.NHF,NH0032.NHF,NH0033.NHF,NH0034.NHF,NH0035.NHF,NH0036.NHF,NH0037.NHF,NH0038.NHF,NH0039.NHF,NH0040.NHF,NH0041.NHF,NH0042.NHF,NH0043.NHF,NH0044.NHF,NH0045.NHF,NH0046.NHF,NH0047.NHF,NH0048.NHF,NH0049.NHF,NH0050.NHF,NH0051.NHF,NH0052.NHF,NH0053.NHF,NH0054.NHF,NH0056.NHF,NH0057.NHF,NH0058.NHF,NH0059.NHF,NH0060.NHF,NH0061.NHF,NH0071.NHF,NH0072.NHF,NH0073.NHF,NH0074.NHF,NHLR.NHF,NHNI.NHF,NHPS.NHF,NHSF.NHF,NHSM.NHF,NHSN.NHF,NHCS.NHF
2024-06-27,1500.9655,1494.4837,1412.0467,1044.233,514.5162,770.4415,2030.5905,931.4164,1223.2332,645.7674,6405.7095,1109.224,203.8052,4586.9393,1295.7251,629.6489,812.9847,1246.5861,1025.095,2071.9484,1221.2594,629.7826,851.034,2152.5756,1043.1177,2739.8454,4216.3559,409.6363,6510.0222,415.5531,684.8237,944.1871,976.4789,1819.913,2691.2477,800.3934,1108.0862,1050.2575,1279.8152,663.6802,433.1589,2470.5287,886.7478,2173.9916,660.0327,1606.6865,1378.796,1872.3928,2261.5941,2361.7256,1357.7841,260.8244,834.0784,587.1662,1245.1562,1288.123,398.1292,926.676,991.9697,,,721.013,1810.4999,,1509.9132,2206.9124,2278.7029,1013.0339
2024-06-28,1511.597,1506.7935,1410.3603,1052.324,515.568,787.5568,2053.376,952.4621,1233.6172,650.3211,6473.4423,1116.9193,204.2149,4601.9427,1299.024,628.6529,815.5446,1257.2356,1035.9054,2088.1899,1235.5599,638.5365,866.2449,2196.2184,1035.0373,2749.2285,4262.4067,410.5364,6557.7147,414.9349,684.8237,944.1871,975.0149,1832.6166,2698.4531,802.9319,1115.7025,1067.2437,1281.9626,665.5449,434.526,2478.6326,883.5427,2193.6176,660.9805,1649.8845,1383.2278,1938.1395,2297.8608,2374.8402,1363.0631,260.8984,837.4735,587.4234,1247.6793,1308.046,397.7084,918.8802,998.8953,,,721.013,1827.7685,,1511.2293,2260.2481,2341.0828,1014.0634
2024-07-01,1507.4088,1516.0258,1395.7452,1053.1822,519.9506,785.5283,2053.0037,941.2634,1234.6556,648.5864,6447.836,1116.9193,204.9659,4591.0311,1305.6218,628.6529,820.6645,1271.0349,1063.2017,2143.8749,1249.2248,636.5356,863.025,2183.548,1030.9032,2765.9094,4342.3184,412.7865,6676.9459,421.2202,684.8237,936.0378,975.7469,1834.0282,2709.2614,810.1567,1132.5555,1064.8657,1267.7901,673.4339,425.5425,2425.3784,884.4681,2192.4961,657.758,1644.4848,1392.0915,1968.6978,2275.1337,2378.1189,1361.3034,262.0089,836.3418,589.2237,1261.5565,1318.0075,402.5482,901.933,997.9719,,,721.013,1848.2749,,1529.2149,2231.2097,2338.4375,1003.082
2024-07-02,1510.6305,1546.4156,1399.1179,1061.028,520.4765,785.6551,2056.9324,944.1589,1248.1548,650.538,6500.5058,1121.0397,206.8094,4627.8576,1305.6218,629.9809,824.5718,1312.4327,1080.228,2147.1232,1255.0239,643.2887,870.0198,2221.5594,1039.1715,2791.9734,4366.6982,413.0115,6700.7921,419.1595,684.8237,922.2684,961.473,1846.026,2707.0997,810.352,1124.7772,1076.9344,1275.0911,674.1511,427.886,2432.3246,898.6743,2224.4583,659.1228,1645.5321,1393.0764,2026.1105,2305.5977,2424.5665,1359.9667,263.4156,838.6052,589.7381,1277.5829,1338.6742,395.8145,912.4403,998.6644,,,721.013,1862.0358,,1531.4082,2230.6171,2338.9832,1006.8569
2024-07-03,1511.9191,1542.5688,1395.7452,1061.3958,519.7753,789.4585,2068.9328,948.2116,1251.27,660.9466,6578.0599,1126.4758,206.2632,4611.4903,1326.5146,629.4829,825.2455,1312.5827,1079.147,2189.3511,1239.5824,642.7884,889.7829,2228.5986,1030.7153,2784.6755,4419.5212,414.4741,6867.7157,420.602,684.8237,932.6657,953.0551,1849.0843,2744.5682,808.9851,1132.7175,1080.233,1290.9814,678.1673,426.7142,2502.9442,898.5318,2225.019,659.9561,1645.0095,1397.5082,2059.4469,2311.884,2432.2167,1373.743,264.6002,831.0604,591.024,1279.6125,1335.9973,397.9188,909.3898,1012.0538,,,721.013,1860.147,,1542.3751,2249.5809,2343.3147,1006.8569
2024-07-04,1516.7517,1537.568,1389.5619,1052.937,513.6397,793.769,2078.9181,953.2277,1245.7319,652.2728,6598.3427,1122.4697,203.6004,4510.5586,1325.4151,632.969,814.7363,1318.5825,1081.0389,2168.0052,1244.4421,641.2878,895.6675,2215.9282,1030.9033,2714.8241,4377.5337,415.7117,6871.6902,421.1172,684.8238,945.0301,950.1272,1834.9692,2738.8039,799.6124,1114.7302,1076.1487,1259.2008,674.0077,423.199,2479.7903,888.3305,2185.7672,660.0692,1645.0392,1396.031,2039.0747,2295.4431,2425.113,1362.2949,264.3781,828.2312,585.3659,1263.2296,1325.0253,395.3937,927.3539,999.8188,,,721.013,1856.2347,,1539.3044,2259.0629,2340.5022,1004.4548
2024-07-05,1523.5171,1529.4897,1387.8755,1044.4782,517.847,793.769,2084.1147,952.9576,1254.0391,647.5022,6640.8598,1115.6683,199.0942,4552.8408,1302.3229,632.969,810.1553,1309.7329,1074.8229,2091.4382,1248.1525,635.2851,903.7726,2145.5365,1023.0108,2739.8455,4217.7104,415.8242,6720.664,422.4567,684.8238,955.7084,947.1992,1821.5598,2708.5409,802.9319,1104.6832,1079.0787,1243.3105,673.1471,413.6297,2472.8441,865.6888,2198.6643,660.1072,1626.5587,1401.4477,1962.2158,2265.4626,2427.8452,1354.2295,264.23,828.797,579.1933,1240.4982,1322.6279,395.1833,923.6255,990.5847,,,721.013,1862.9802,,1512.1067,2248.9884,2349.5659,1006.1706
2024-07-08,1506.4424,1517.9493,1382.2543,1038.2261,511.7114,789.2049,2087.9721,941.5853,1234.6556,644.4663,6600.5123,1118.1354,199.5038,4518.7422,1283.9958,617.6968,801.9365,1308.533,1068.0664,2066.844,1241.7353,631.0332,908.9909,2103.3016,1013.2392,2734.6327,4215.0015,412.4491,6561.6891,419.4686,684.8238,946.7162,959.2771,1816.6195,2670.3518,796.6834,1117.8091,1065.2662,1237.7274,675.8724,414.2156,2425.3785,864.2737,2172.3095,659.9182,1629.552,1400.9552,1889.061,2240.8012,2401.616,1349.9832,265.5627,825.7791,578.4217,1255.2962,1326.3912,394.1312,893.7983,987.8145,,,721.013,1869.9955,,1495.4371,2209.2829,2346.3303,1003.0821
2024-07-09,1499.9991,1495.6378,1369.3256,1035.0387,512.4126,791.9941,2080.3315,942.9346,1233.6172,641.6473,6649.9174,1124.1661,200.9376,4443.7254,1288.3943,625.4989,804.9007,1285.5842,1051.04,2081.2293,1243.6605,637.7862,913.099,2115.9721,1003.6555,2659.5684,4233.9636,412.5616,6629.2534,421.7355,684.8238,930.6987,946.1012,1816.8548,2673.9545,794.145,1115.8646,1062.1967,1232.5738,678.1674,408.5521,2417.2746,870.6417,2126.3287,658.5953,1633.0734,1379.7809,1897.3951,2220.4918,2390.6871,1342.5521,267.6356,824.836,581.7652,1265.4435,1326.3912,396.2354,884.6468,984.1208,,,721.013,1854.0761,,1478.3288,2174.3184,2388.223,1000.3367
2024-07-10,1492.5893,1456.4004,1360.3316,1027.9284,505.0499,779.6964,2089.6783,931.5623,1208.0034,639.0452,6572.5161,1104.1553,199.7087,4398.7153,1274.8323,622.5108,794.5262,1245.6862,1028.6085,2055.707,1230.5051,634.5348,908.7689,2061.0666,967.0121,2620.9937,4147.2798,407.9488,6462.3298,418.5413,684.8238,930.6987,941.7092,1804.1512,2652.3381,781.8432,1122.3465,1043.6096,1219.2603,677.4502,406.9897,2379.0705,868.8728,2093.245,658.9733,1610.36,1371.902,1807.5721,2185.6758,2346.4253,1337.598,259.2697,817.6684,571.4776,1229.9282,1279.5211,386.3453,872.4448,979.0421,,,721.013,1804.2941,,1463.4139,2100.241,2366.8509,988.669
2024-07-11,1490.9785,1458.3238,1356.3968,1030.135,514.1656,785.2748,2097.3189,946.4041,1232.2327,642.2979,6601.3357,1109.3636,200.528,4344.1575,1288.0278,621.8468,797.3556,1242.6864,1032.1219,2071.4844,1237.885,646.2901,914.8754,2062.4744,967.5758,2590.7595,4225.837,410.9865,6581.561,414.0076,684.8238,905.127,939.8793,1810.7382,2668.1902,792.1923,1131.9073,1062.0262,1230.4264,688.7817,409.138,2392.9629,869.5804,2075.8621,659.3512,1637.1231,1365.9929,1807.5721,2210.8207,2371.5616,1345.383,264.23,823.3271,560.9328,1236.693,1252.4938,389.2913,882.9521,986.1985,,,721.013,1806.1828,,1480.5222,2125.131,2414.1079,984.551
2024-07-12,1486.146,1469.0948,1351.3377,1027.6832,507.3288,781.2178,2108.7428,933.1043,1227.733,641.6473,6514.8769,1099.2211,199.2307,4318.2426,1291.3267,622.3448,797.7598,1255.5857,1049.4185,2082.6214,1234.0346,643.5388,902.7733,2073.7371,959.3075,2575.1211,4255.6346,412.6741,6573.6122,408.9587,684.8238,905.127,940.9773,1808.8562,2672.5135,784.7722,1130.9351,1059.6389,1234.2916,683.7614,410.3097,2369.809,865.3351,2072.4976,660.2961,1613.7054,1369.4399,1821.4623,2210.3371,2363.9114,1344.3214,264.082,822.0067,553.7314,1229.0826,1252.1516,384.4515,881.5963,982.5049,,,721.013,1821.4277,,1465.6073,2098.0531,2338.071,980.7761
2024-07-15,1465.2053,1460.2472,1340.0953,1026.0895,513.9903,776.0198,2108.001,936.3811,1215.6183,635.142,6562.6351,1094.8352,196.2948,4235.0421,1301.5898,622.3448,784.2864,1254.5357,1042.9322,2125.3133,1242.377,643.0386,899.5535,2049.8039,955.3613,2514.6527,4281.3689,406.8237,6629.2534,416.0684,684.8238,912.4332,939.1473,1807.2094,2690.5272,790.2397,1122.1844,1051.6242,1231.7148,679.7452,402.498,2372.1243,851.5378,2046.1428,660.2961,1610.0079,1371.4096,1816.8322,2190.0278,2344.7859,1335.121,270.1528,829.3629,540.3575,1226.123,1270.2839,370.1424,868.7164,972.1166,,,721.013,1812.2538,,1469.994,2083.8774,2339.0076,972.1969
2024-07-16,1455.2182,1464.094,1338.4089,1027.1928,515.5681,778.809,2132.4807,936.5738,1208.6957,631.8893,6543.6965,1088.8046,197.5238,4206.3993,1299.0241,619.6888,787.52,1249.736,1056.7155,2123.4571,1245.5856,641.788,905.8821,2046.9883,964.5692,2566.7807,4255.6346,406.3737,6549.766,409.3709,684.8238,912.4332,939.1473,1807.4447,2688.3655,792.3876,1131.0971,1044.1212,1228.2791,670.8521,400.5451,2364.0205,856.8444,2036.0495,659.7292,1604.3736,1375.349,1797.386,2203.5674,2313.8615,1330.5208,269.8567,829.3629,544.987,1229.0826,1280.5474,373.7197,871.7669,968.4229,,,721.013,1807.5319,,1466.4846,2089.5659,2335.772,969.4516
2024-07-17,1456.5069,1467.5561,1342.3438,1027.6832,515.0422,776.9073,2157.0346,914.9858,1209.7341,632.5398,6476.1763,1082.2257,198.2749,4243.2258,1278.1312,619.6888,793.0441,1250.9359,1064.553,2071.4844,1248.4734,632.5339,902.7733,2025.8708,978.6628,2584.5042,4215.0016,406.0362,6398.7398,409.68,684.8238,921.1445,961.1071,1802.9749,2642.971,790.2397,1132.2314,1034.4013,1220.9781,665.6884,406.2086,2355.9166,860.736,2050.068,658.4063,1607.1907,1360.5762,1786.2739,2186.1593,2278.7935,1330.1669,270.0788,833.5125,550.6451,1234.579,1275.7578,365.513,867.0217,968.8846,,,721.013,1778.2563,,1463.4139,2045.3792,2335.1759,970.4811
2024-07-18,1454.896,1479.4812,1345.7165,1029.6447,515.9187,777.7947,2156.7379,914.6003,1236.3863,635.5757,6470.4124,1083.5963,199.5721,4244.5897,1279.9639,619.6888,790.7536,1289.334,1069.688,2059.8834,1255.8532,631.5334,890.4492,2054.0274,977.9112,2575.1211,4236.6725,411.6615,6450.4067,407.8253,684.8238,924.7976,960.7411,1806.9742,2646.5737,792.3876,1134.6622,1054.8642,1236.439,667.4096,412.0674,2360.5474,867.8115,2055.1147,659.5402,1616.8747,1362.5459,1813.1282,2209.8536,2329.8076,1331.2285,271.4854,829.7401,543.701,1241.7666,1291.1531,370.1424,869.0553,973.2708,,,721.013,1763.8209,,1468.2393,2057.4345,2278.127,971.1674
2024-07-19,1452.963,1478.7118,1346.2786,1025.9669,515.9187,776.1466,2099.0993,903.999,1211.4647,633.4072,6318.9036,1075.3727,199.299,4293.6917,1275.1988,611.8867,786.1727,1292.4838,1060.7694,2025.0802,1247.8317,623.5298,856.2524,2031.5021,981.4815,2625.164,4181.1407,406.2612,6394.7655,408.7527,684.8238,924.7976,962.5711,1796.8583,2640.8093,791.6065,1129.6387,1042.2454,1235.1506,666.4056,407.7709,2360.5474,865.3351,2073.6191,658.7843,1604.7257,1360.5762,1794.608,2189.0607,2300.8547,1326.2822,272.3739,822.7612,543.9582,1240.4982,1270.2839,377.9282,858.887,970.0389,,,721.013,1756.131,,1454.2018,2099.3409,2206.688,970.4811
2024-07-22,1457.4733,1495.6378,1352.4619,1023.8829,512.4126,773.8646,2097.0964,903.228,1190.6968,632.1061,6238.2088,1066.3267,198.6845,4314.1508,1264.9357,617.1987,787.3853,1302.5333,1075.3634,1984.7085,1227.2965,622.2793,848.4804,2010.3846,981.4815,2609.5256,4082.2669,400.8609,6347.073,409.1648,684.8238,921.1445,961.1071,1790.7418,2618.4723,787.1154,1147.464,1018.713,1220.1192,668.4137,408.7474,2339.7088,862.8586,2087.0769,658.4063,1590.1117,1364.0232,1753.8635,2151.8268,2246.7748,1321.5511,276.4458,843.1322,528.5268,1244.7262,1258.6519,374.3509,820.5862,967.2687,,,721.013,1735.085,,1462.5366,2083.2672,2174.5874,969.4516
2024-07-23,1461.9837,1501.0233,1345.1544,1018.734,509.4324,769.4273,2086.7111,890.3138,1181.3512,629.9377,6151.7499,1057.5549,196.2266,4301.8753,1245.1424,619.1908,773.3729,1305.9831,1066.9854,1944.3368,1222.8044,625.2806,840.7084,1979.4123,976.2199,2551.1423,4014.5452,400.0733,6156.3031,403.4977,684.8238,918.6154,959.2771,1788.6245,2581.7244,783.6006,1142.1164,1011.3805,1211.1004,664.6844,405.0368,2309.6086,850.4765,2086.5161,658.0284,1590.2878,1382.243,1716.8231,2163.9157,2254.4225,1319.8583,276.6679,845.5842,530.8415,1233.3106,1250.4411,369.932,799.5716,964.0367,,,721.013,1726.5856,,1459.0272,2049.3976,2111.9186,966.363
2024-07-24,1461.3393,1482.9433,1332.7877,1019.1018,499.4401,779.6964,2112.8228,888.1935,1179.2744,629.0703,6175.629,1059.1996,198.6162,4308.695,1242.9432,619.1908,779.0318,1295.6336,1046.7159,1945.729,1229.8634,628.282,859.4722,2008.9768,970.7704,2578.2488,4033.5073,401.6484,6164.2518,403.0856,684.8238,949.8073,961.4731,1791.918,2574.5189,772.4705,1138.0652,1003.8774,1228.2791,660.3813,411.2862,2324.6587,862.8586,2078.6658,658.7843,1575.3216,1385.1976,1729.7872,2204.0509,2277.3655,1312.4651,276.5938,841.8118,526.4692,1258.6786,1271.6524,365.7234,813.8073,961.2665,,,721.013,1734.0057,,1475.6968,2091.3041,2155.4291,962.5882
2024-07-25,1457.7955,1481.0199,1320.9832,1015.0563,492.9539,777.668,2061.0444,870.075,1159.8909,621.6975,6013.4159,1051.2501,194.5879,4285.508,1220.2176,595.2864,771.6214,1292.1838,1046.4456,1913.7101,1201.6276,621.2788,805.6233,1987.8593,982.7969,2532.3762,3992.8742,400.7484,6076.8157,404.7342,684.8238,942.7821,959.2771,1781.5669,2534.8887,762.512,1121.3742,998.4206,1206.3762,659.0903,409.3333,2304.9778,843.7547,2067.4509,658.4063,1558.5947,1355.6519,1721.4531,2170.2019,2260.4314,1306.4802,275.1872,842.7549,526.9836,1237.5386,1266.5206,366.3547,817.5357,951.109,,,721.013,1680.3113,,1480.9609,2078.1007,2054.6142,960.5292
2024-07-26,1462.9501,1499.0999,1324.918,1016.4048,496.2847,782.7392,2067.3498,871.2315,1167.1597,628.2029,6105.6386,1055.3619,196.1583,4311.4229,1235.6123,597.1124,773.2382,1317.2325,1064.8233,1935.056,1194.2477,628.7822,807.9549,1956.887,985.6157,2584.5042,4029.444,403.8986,6192.0725,404.322,684.8238,942.7821,962.5711,1789.5655,2562.9901,770.9084,1113.4338,1011.0394,1216.6834,664.3975,408.5521,2309.6086,852.5991,2094.9272,657.8394,1574.7934,1365.0081,1698.3029,2188.5771,2327.6216,1310.7048,271.1153,845.5842,535.2137,1239.2298,1257.2834,361.3044,808.7231,959.8814,,,721.013,1709.317,,1481.8382,2044.2311,2107.9167,959.4997
2024-07-29,1464.8831,1478.7118,1319.2968,1009.6623,495.7588,779.3161,2081.6668,878.556,1168.1981,625.3839,6096.581,1052.3466,195.8852,4229.5864,1232.68,597.1124,766.771,1299.6834,1065.0935,1920.6707,1200.665,621.7791,814.6166,1887.9032,978.287,2553.2274,4001.0008,405.2486,6203.9956,404.1159,684.8238,948.4022,960.7411,1788.3892,2539.212,772.6658,1108.7344,1000.4669,1227.4201,665.1147,406.5815,2309.6086,854.0142,2056.7969,657.4614,1572.5044,1373.8718,1640.8902,2184.7086,2335.8155,1312.4651,274.0026,827.8539,533.9278,1224.8546,1232.993,350.9935,810.4178,956.8803,,,721.013,1716.872,,1491.9277,1995.4359,2105.8732,959.4997
2024-07-30,1465.2053,1464.8633,1314.7999,1001.8164,495.0575,783.6266,2084.5598,867.1837,1146.7379,617.7943,6045.5291,1038.9147,193.0176,4206.3993,1209.9544,597.1124,756.3965,1268.935,1061.0396,1876.5867,1201.9484,612.2748,810.6196,1894.9424,974.5287,2513.6101,3918.3803,400.9734,6009.2513,403.4977,684.8238,948.4022,960.3751,1772.6273,2484.4504,771.6894,1094.3121,978.6398,1215.8245,657.656,403.3573,2343.1819,840.9245,2042.2176,653.8708,1574.0891,1369.4399,1611.2579,2178.906,2284.4669,1304.3678,274.1938,821.4409,520.811,1199.4865,1217.2556,341.5242,806.6894,946.0303,,,721.013,1708.6425,,1446.7443,1943.7704,2079.0516,957.7838
2024-07-31,1465.5275,1468.7101,1321.5453,1012.1141,496.1094,785.5283,2100.3604,880.4835,1152.276,626.2513,6131.9879,1049.0572,195.2707,4218.6748,1219.1179,600.5985,767.7141,1262.7853,1051.5806,1890.0439,1206.7614,623.0296,829.0504,1935.7695,971.522,2529.2485,3957.6589,405.5862,6104.3,407.104,684.8238,948.4022,960.7411,1796.6231,2506.7874,772.2752,1109.7067,989.7239,1229.5675,667.5531,408.9666,2365.1782,854.368,2048.9465,666.3435,1616.8747,1386.6749,1638.1122,2213.722,2314.5113,1318.4501,275.709,822.7612,537.014,1212.5933,1248.3883,348.0475,826.6872,960.3431,,,721.013,1778.6611,,1461.2206,1944.9185,2122.9027,961.9018
2024-08-01,1474.2259,1454.0923,1313.6756,1013.953,497.8624,781.4714,2117.4962,878.3632,1169.5827,628.8534,6157.5139,1054.5396,194.7245,4190.032,1229.7477,600.5985,765.6931,1243.8863,1049.1482,1868.698,1197.4564,624.0301,835.379,1896.3502,966.6362,2514.6527,3876.3928,408.7363,6236.8988,410.4013,684.8238,948.4022,960.3751,1798.0346,2525.5216,770.5178,1108.4103,1011.3805,1231.7148,673.8643,402.7649,2384.859,852.5991,2028.1991,666.9104,1641.3488,1389.137,1619.592,2231.1301,2362.5823,1323.3789,274.5147,821.4409,534.4421,1204.5601,1252.4938,340.2617,823.9756,967.0378,,,721.013,1784.1924,,1470.4327,1935.7336,2127.8413,953.6658
2024-08-02,1484.3522,1473.991,1305.007,1017.7061,496.4943,780.7722,2129.1426,883.4908,1146.6049,625.6875,6068.4489,1053.5535,196.5169,4209.2818,1238.5447,596.4484,768.0737,1252.1445,1075.4365,1871.8754,1167.0864,626.6183,832.4922,1928.5132,958.9317,2506.1042,3865.5573,411.8701,6332.0633,417.2512,684.8238,948.4022,961.6243,1801.3755,2539.9326,770.3256,1114.8923,991.7447,1241.5403,669.1911,404.663,2413.9249,866.5866,2041.4253,666.2286,1637.6772,1390.3181,1679.1992,2232.6367,2310.6874,1323.3789,277.4153,822.384,535.3159,1209.7194,1281.232,340.8929,837.2766,958.3153,,,721.013,1767.0358,,1517.2041,1948.937,2128.5223,949.3824
2024-08-05,1476.242,1457.7989,1284.7188,1008.3011,489.7211,778.5179,2076.845,853.3365,1087.6236,613.1122,5945.1779,1035.859,195.9451,4175.3901,1234.1462,604.5825,764.6956,1245.6491,1060.0665,1865.4407,1128.4733,617.4519,804.8461,1904.6478,962.1263,2473.3768,3857.6342,400.8784,6313.417,412.5178,684.8238,948.4022,962.1512,1780.2363,2540.6531,762.2803,1110.0308,933.203,1217.563,658.0626,410.7367,2386.3213,863.2041,2018.0113,666.1136,1602.5009,1385.5945,1653.8629,2158.4268,2200.3426,1303.3117,278.9505,821.8181,534.9583,1187.8833,1262.6119,342.9972,826.1658,939.6326,,,721.013,1734.5342,,1532.4609,1943.7704,2084.3585,935.2866
2024-08-06,1472.516,1424.3229,1276.0317,1005.9652,480.3494,776.5637,2055.4809,847.8193,1085.0401,606.7819,5835.2638,1030.3829,195.8905,4137.9179,1211.7871,601.0965,756.0498,1208.0033,1026.6784,1849.1799,1105.9929,613.614,766.8744,1881.5167,956.4888,2419.0427,3801.384,398.51,6203.6538,409.0206,684.8238,948.4022,950.1533,1774.064,2512.5517,750.754,1102.9007,936.4236,1217.2979,654.7548,405.612,2345.3627,861.1604,1984.5205,666.7581,1606.9611,1369.9568,1612.5881,2158.0357,2208.5365,1288.8774,274.0378,820.4978,526.2222,1173.3981,1245.6679,341.9451,825.1095,931.0138,,,721.013,1737.096,,1535.9836,1901.864,2049.1081,927.2771
2024-08-07,1474.6703,1424.246,1284.7246,1004.1696,477.0515,762.6638,2062.4539,841.759,1088.3487,606.9552,5879.6735,1037.6633,196.8938,4077.9736,1211.054,592.7963,755.5785,1205.575,1022.8332,1842.1633,1113.8715,614.1029,772.0927,1858.802,960.435,2374.8253,3767.2461,397.5479,6089.8253,412.0883,684.8238,944.4681,947.501,1769.9634,2508.2284,746.0899,1142.9266,933.3421,1217.9861,653.6136,413.2042,2336.1288,869.1767,1971.5328,666.339,1605.0059,1366.5186,1601.8526,2162.2538,2211.8141,1284.6527,279.2576,822.1953,523.4742,1187.9846,1257.3424,337.9469,829.1112,929.2177,,,721.013,1744.8872,,1504.2982,1888.6606,2088.5549,931.8347
2024-08-08,1479.3561,1429.5946,1297.7016,998.3801,470.5717,759.8574,2062.6022,840.7934,1106.7952,605.2223,5820.4821,1038.2104,198.2733,4081.9651,1192.7269,603.9185,749.8386,1212.825,1026.6992,1815.7461,1116.1756,611.8966,769.317,1831.7845,951.9788,2345.8766,3667.9405,395.5974,5931.2784,406.3077,684.8238,944.4681,947.501,1765.246,2460.6723,741.098,1125.5875,945.5012,1199.6077,650.7675,402.7649,2326.6082,874.0913,1981.0355,666.7198,1608.4247,1361.1154,1598.1575,2160.9559,2240.7659,1282.8924,280.1787,826.1564,508.7284,1189.6811,1264.9521,330.3715,815.7921,927.6057,,,721.013,1716.8612,,1439.2811,1843.8838,2086.9386,935.0126
2024-08-09,1484.7112,1441.4378,1299.9585,999.7351,478.8028,763.5992,2079.6639,870.1459,1124.5184,602.6229,5902.6923,1049.4269,199.7155,4068.6601,1201.1574,591.1363,747.2296,1230.7281,1046.3053,1809.5821,1145.7999,610.916,785.9713,1854.7494,954.2338,2352.0799,3625.9266,397.089,6028.8457,407.6417,684.8238,923.6735,943.8214,1770.9069,2471.4805,750.5057,1134.8242,960.9142,1218.4038,653.0444,405.8018,2350.4098,881.4631,1988.8613,665.9583,1630.1966,1360.133,1599.0813,2160.5233,2262.6164,1280.076,284.7076,833.7012,501.3555,1193.4983,1310.6108,326.3734,829.1112,921.6181,,,721.013,1766.0415,,1445.5156,1879.4756,2189.1928,940.6622
2024-08-12,1469.3152,1435.7072,1289.2383,1000.1046,478.1022,760.5256,2096.7255,891.1947,1139.7097,605.6555,5942.1532,1052.1627,200.0917,4042.0502,1180.9976,591.1363,738.7502,1229.8404,1044.9246,1769.9562,1163.2453,606.5032,799.0726,1843.9424,946.1535,2344.8427,3534.2599,402.5961,5967.8661,401.4164,684.8238,923.6735,940.8777,1773.5014,2431.1298,748.3938,1120.2399,971.7033,1216.3153,654.0405,389.6684,2343.2693,887.0798,1977.6816,666.5294,1638.1137,1348.8354,1560.2821,2185.6155,2306.3715,1283.9486,285.4752,830.4946,489.6606,1196.043,1336.8991,319.8502,799.1433,927.8359,,,721.013,1732.3564,,1435.7185,1865.1241,2197.6147,934.3064
2024-08-13,1449.5681,1403.6158,1278.5182,1002.6914,475.3002,762.931,2112.1551,886.7532,1158.1563,609.1214,5952.8405,1041.7669,200.7188,3899.687,1163.0371,582.6701,727.2704,1198.0291,1026.6992,1709.1965,1124.4046,612.3869,794.0764,1787.2057,921.1607,2248.6918,3460.4173,407.7591,5971.9314,393.0791,684.8238,904.846,934.2544,1781.521,2403.0284,742.058,1112.9477,988.8288,1210.05,652.1905,384.9233,2363.5007,888.835,1907.2498,665.7679,1652.6883,1343.4322,1536.2635,2205.5162,2350.3507,1284.3006,284.4006,825.7791,492.7115,1210.8876,1324.4467,324.0587,799.4763,931.5206,,,721.013,1731.8174,,1426.3668,1887.5124,2168.8611,927.2444
2024-08-14,1434.5068,1395.593,1270.6191,1000.4742,469.1707,758.521,2107.5559,870.1459,1137.9013,604.3558,5932.288,1042.0405,198.2106,3873.077,1135.913,561.2558,731.184,1182.0494,1024.4901,1660.3246,1105.3134,607.2387,794.8536,1748.0303,920.4091,2220.777,3371.2969,405.9234,5797.1234,397.5257,684.8238,904.846,934.9903,1776.5677,2338.8996,731.6903,1104.5212,978.3823,1197.5193,647.6367,382.0763,2277.8149,875.1444,1894.3932,665.0063,1632.3558,1332.6258,1462.3603,2191.2396,2325.6651,1276.9075,288.4689,813.1416,474.9149,1199.0119,1331.0188,309.1183,807.1347,923.4631,,,721.013,1718.7476,,1413.4524,1875.4571,2180.6007,923.3602
2024-08-15,1428.817,1406.6721,1284.7246,996.286,468.9955,755.0465,2102.9567,882.1186,1118.7313,600.0235,5994.7677,1052.7098,200.9696,3923.6359,1143.2438,561.2558,719.1824,1189.8913,1034.9835,1675.7346,1123.4171,602.0905,798.7396,1739.9251,923.0399,2262.1322,3426.0423,401.1046,5719.8826,403.9732,684.8238,904.846,945.6612,1767.8406,2321.6065,731.3063,1114.5682,968.1069,1193.3424,648.6329,380.9374,2284.9554,888.1329,1920.6654,664.0544,1623.5391,1338.029,1464.2079,2159.6581,2300.3439,1273.739,287.5478,813.1416,480.5081,1216.8254,1349.0056,304.6994,812.4624,913.8401,,,721.013,1747.582,,1405.882,1849.0503,2212.7572,935.3657
