,TU.CBT,TY.CBT,T.CFE,CBA00362.CS,SPTAGUSDOZ.IDC,SPTAUUSDOZ.IDC,NH0008.NHF,NH0025.NHF,USDX.FX,USDJPY.FX,UC.SG,000852.sh,000300.sh,000016.sh,H20269.CSI,HSI.HI,SP500TR.SPI,N225.GI,899800.MI,935600.MI,NH0012.NHF,NH0013.NHF,NH0032.NHF,NH0016.NHF,NH0038.NHF,NH0022.NHF,NH0029.NHF,NH0041.NHF,B.IPE,SPSIOPTR.SPI,NH0015.NHF,NH0001.NHF,NH0002.NHF,NH0021.NHF,NH0033.NHF,NH0047.NHF,NH0056.NHF,NH0800.NHF,NH0700.NHF,SPGSCITR.SPI,IEF.O
2014-07-07,109.63125,124.40625,,103.0709,21.04,1319.72,1182.0811,643.7037,80.21,101.85,,4970.868,2176.289,1492.836,5769.4197,23540.92,3584.7467,15379.44,588.955096,506.202154,3890.2474,636.0247,735.4354,571.1492,990.9796,340.1606,561.4726,,109.85,13756.38,1984.507,1238.662,1131.4275,497.6303,1197.9203,,,,,5022.07,102.67
2014-07-08,109.671875,124.734375,,103.0698,21.016,1319.14,1184.5542,644.4547,80.18,101.54,,5014.857,2180.473,1491.964,5791.2657,23541.38,3560.5295,15314.41,588.62596,496.517108,3896.3677,638.6044,748.9582,575.6026,996.3948,340.7708,569.3604,,109.01,13733.92,1997.8015,1252.1569,1129.3938,497.9733,1200.6173,,,,,4995.25,103.14
2014-07-09,109.625,124.59375,,102.9269,21.072,1325.72,1192.6475,649.2607,80.09,101.72,,4937.321,2148.71,1475.137,5714.4573,23176.07,3577.2846,15302.65,584.13584,493.248001,3896.3677,640.7151,730.2343,571.8213,992.183,338.6353,561.4726,,108.32,13867.25,1965.1696,1242.9689,1114.8188,496.087,1192.5263,,,,,4957.85,103.16
2014-07-10,109.765625,125.15625,,102.8599,21.37,1335.46,1196.2445,650.9127,80.12,101.34,,4935.691,2142.847,1471.168,5710.0113,23238.99,3562.4946,15216.47,586.138365,491.348038,3868.8261,640.0116,733.3549,574.857,1001.2083,337.1099,558.6043,,108.85,13661.13,1960.3352,1242.6817,1116.5135,502.2602,1190.5035,,,,,4963.76,103.38
2014-07-11,109.7875,125.296875,,103.0144,21.41,1338.4,1206.8109,663.979,80.19,101.24,,4966.176,2148.009,1468.541,5746.1751,23233.45,3568.078,15164.04,582.742264,483.941794,3894.8376,638.3699,740.6365,577.5935,1005.4201,332.5337,551.4335,,107.25,13466.68,1951.2708,1243.5431,1111.0903,497.8018,1218.5973,,,,,4902.92,103.55
2014-07-14,109.75625,125.03125,,102.9186,20.893,1308.01,1188.3759,653.7663,80.17,101.52,,5025.24,2171.758,1482.777,5827.8002,23346.67,3585.3694,15296.82,583.843556,482.098302,3876.4766,639.777,742.7169,580.9173,1012.0387,332.5337,550.7164,,107.6,13637.92,1944.0192,1246.9886,1099.5659,489.7423,1227.8121,,,,,4917.11,103.32
2014-07-15,109.710938,124.921875,,102.4164,20.7,1294.63,1180.0579,649.8614,80.38,101.67,,4992.831,2174.976,1484.662,5830.5959,23459.96,3578.461,15395.16,586.396263,485.481163,3874.1815,641.6532,744.7973,580.7326,1010.8353,334.0591,553.5847,,106.75,13336.06,1945.8321,1244.1174,1092.7868,487.3416,1226.6884,,,,,4882.7,103.23
2014-07-16,109.6875,124.90625,,101.6603,20.731,1298.74,1169.0418,645.506,80.54,101.65,,4925.461,2170.868,1483.176,5834.4809,23523.28,3593.9091,15379.3,586.375618,489.855282,3858.8806,644.4675,745.8376,578.3322,1006.0218,331.9236,549.2822,,107.08,13579.49,1969.3996,1246.1272,1099.5659,489.5708,1221.5191,,,,,4901.06,103.38
2014-07-17,109.773438,125.390625,,101.0085,21.123,1318.53,1175.7863,647.6086,80.51,101.16,,4907.894,2157.068,1473.668,5808.127,23520.87,3551.7294,15370.26,586.018687,491.218678,3819.0983,647.2817,738.556,576.301,1001.2083,331.0083,547.8481,,108.45,13297.3,1964.5653,1242.9689,1099.2269,490.4282,1232.0824,,,,,4928.51,103.98
2014-07-18,109.725,125.25,,100.5663,20.84,1310.2,1183.6549,651.3633,80.54,101.32,,4910.766,2164.144,1478.755,5835.0946,23454.79,3588.2055,15215.71,585.052985,490.082476,3805.3275,650.3305,711.5103,563.3753,985.5644,329.788,540.6773,,107.14,13479.03,1959.7309,1241.2461,1094.1426,488.199,1211.6301,,,,,4906.64,103.77
2014-07-21,109.695313,125.46875,,100.7221,20.896,1311.9,1183.8796,651.0629,80.56,101.41,,4898.25,2166.295,1479.837,5823.2348,23387.14,3579.9901,15215.71,585.682053,491.555128,3790.7917,656.4281,713.5908,561.7134,987.9712,331.9236,544.9798,,107.68,13505.09,1929.5161,1239.2362,1089.7362,486.1413,1201.0668,,,,,4925.07,103.8
2014-07-22,109.71875,125.359375,,101.1491,20.951,1307.95,1178.4841,650.0116,80.78,101.47,,4966.788,2192.698,1495.927,5874.5502,23782.11,3597.9483,15343.28,591.267089,498.976777,3816.8032,662.5257,713.5908,562.2674,988.5729,331.6185,542.8285,,106.89,13612.45,1936.7677,1251.2955,1088.0414,483.912,1175.67,,,,,4910.79,103.93
2014-07-23,109.75,125.46875,,100.9432,20.885,1304.31,1177.5848,651.964,80.8,101.54,,4897.562,2197.833,1506.755,5896.4569,23971.87,3604.2982,15328.56,594.753672,502.771995,3825.9837,665.1054,710.4701,560.6055,986.1661,324.6017,536.3748,,108.18,13713.14,1907.1572,1245.553,1080.9234,479.6251,1169.8265,,,,,4930.72,103.92
2014-07-24,109.703125,125.09375,,100.9521,20.342,1293.85,1169.0418,648.9603,80.87,101.81,,4859.618,2237.015,1541.899,5967.7533,24141.5,3606.1037,15284.42,596.390831,504.830393,3874.9465,659.4769,701.1081,560.2362,989.1746,322.1182,534.9407,,107.13,13711.96,1943.4149,1248.7114,1085.6688,484.0835,1187.357,,,,,4906.6,103.5
2014-07-25,109.71875,125.25,,101.3251,20.7,1307.8,1162.2974,641.3007,81.05,101.82,,4899.727,2260.454,1557.015,6031.9623,24216.01,3588.6833,15457.87,595.783083,502.276246,3904.7832,665.5261,706.538,562.8213,990.9796,318.8438,534.4792,,108.13,13522.78,1940.3934,1246.9886,1083.974,484.4265,1194.0995,,,,,4931.96,103.9
2014-07-28,109.6875,125.078125,,101.2866,20.572,1303.95,1173.0885,645.2056,81.0,101.84,,4984.277,2323.897,1609.477,6164.5889,24428.63,3589.7289,15529.4,597.610287,500.739346,3873.4164,663.2762,720.348,567.9916,992.7847,320.8203,539.6301,,107.5,13344.2,1976.6512,1263.0677,1089.0583,482.5402,1223.5419,,,,,4914.23,103.78
2014-07-29,109.703125,125.359375,,101.1943,20.562,1298.95,1173.3134,644.6048,81.21,102.11,,5046.407,2331.369,1611.852,6180.3494,24640.53,3573.6474,15618.07,600.567875,500.739346,3885.6571,661.1682,723.0836,573.3465,998.8016,323.1085,542.1217,,107.5,13399.17,2002.853,1269.6716,1097.8711,484.598,1226.4636,,,,,4901.3,103.92
2014-07-30,109.664063,124.578125,,101.0978,20.591,1295.88,1167.9178,644.1543,81.42,102.81,,5088.647,2322.011,1601.377,6131.3899,24732.21,3574.4539,15646.23,602.89576,503.358035,3847.4049,655.4097,715.2774,567.253,992.7847,320.2743,538.8344,,106.03,13278.54,1994.9261,1268.8102,1093.8036,484.7694,1209.6764,,,,,4877.73,103.19
2014-07-31,109.709375,124.59375,,101.4037,20.369,1282.73,1164.5455,646.8577,81.46,102.79,,5115.578,2350.251,1621.847,6201.5431,24756.85,3503.1939,15620.77,598.746828,496.119743,3874.1815,661.9615,719.5099,566.699,989.7762,319.7074,532.7344,,105.52,12934.78,1981.9095,1275.4141,1094.8205,484.9409,1208.3467,,,,,4835.02,103.16
2014-08-01,109.834375,125.234375,,101.4749,20.29,1293.8,1153.7544,642.0517,81.31,102.57,,5056.042,2329.402,1607.974,6175.2229,24532.43,3493.1758,15523.11,592.090448,483.665967,3880.3018,656.8137,711.045,566.3297,987.3695,315.1725,530.0232,,104.69,12685.22,1965.1146,1283.4536,1087.3635,484.9409,1210.8361,,,,,4802.34,103.57
2014-08-04,109.84375,125.359375,,101.5507,20.157,1288.59,1164.0959,644.1543,81.32,102.55,,5121.725,2375.62,1644.634,6261.2966,24600.08,3518.3064,15474.5,596.505893,489.488239,3857.1796,654.4737,724.8004,573.5312,989.7762,320.5577,545.6122,,106.19,13041.22,1973.9779,1299.8198,1084.6519,483.0546,1216.0171,,,,,4823.59,103.63
2014-08-05,109.828125,125.421875,,101.5158,19.774,1288.54,1160.4989,641.9015,81.54,102.62,,5170.157,2369.353,1632.408,6255.0312,24648.26,3484.5615,15320.31,594.589557,495.189178,3879.8666,660.3235,723.7423,572.7926,995.7931,320.8411,547.6455,,105.59,12680.82,1982.2081,1306.7109,1084.9908,482.5402,1216.76,,,,,4790.98,103.68
2014-08-06,109.835938,125.5,,101.641,20.01,1305.62,1159.5996,632.5898,81.42,102.13,,5192.31,2363.221,1619.012,6257.5433,24584.13,3485.6654,15159.79,592.014977,487.3562,3817.4649,656.8137,718.4518,573.1619,1003.0134,320.8411,549.0011,,105.27,12747.5,1980.9419,1301.2555,1081.6013,480.6539,1210.8162,,,,,4808.27,103.77
2014-08-07,109.875,125.609375,,101.5019,19.957,1312.63,1171.29,636.3445,81.53,102.09,,5158.503,2327.457,1593.419,6184.5602,24387.56,3467.1401,15232.37,588.901144,486.576187,3820.2253,659.1536,717.3937,572.4233,1004.8184,322.8251,553.0677,,106.37,12669.36,1998.0353,1298.3842,1086.3467,482.3687,1192.4892,,,,,4815.58,104.24
2014-08-08,109.875,125.984375,,101.3291,19.86,1309.3,1181.8564,638.7475,81.4,102.0,,5206.203,2331.134,1595.662,6209.2196,24331.41,3507.2115,14778.37,584.923798,481.982278,3817.1538,659.1536,714.2193,570.0228,998.8016,321.9748,548.3233,,105.31,13064.73,2007.5317,1305.5623,1086.3467,482.3687,1185.8024,,,,,4800.84,104.15
2014-08-11,109.875,125.953125,,101.3403,19.999,1307.98,1171.5148,635.143,81.46,102.19,,5285.675,2365.349,1619.253,6286.1354,24646.02,3517.533,15130.52,591.71638,487.100485,3830.9757,661.2595,709.9869,565.4065,996.9965,321.1245,546.9677,,105.09,13073.2,2000.5677,1314.7504,1083.974,481.1684,1185.8024,,,,,4810.76,104.1
2014-08-12,109.865625,125.875,,101.3712,19.915,1308.41,1173.5382,636.4947,81.51,102.25,,5322.304,2357.052,1607.91,6283.6361,24689.41,3511.9618,15161.31,593.727342,493.631616,3823.2968,663.1314,705.7545,565.5911,1000.0049,317.1565,540.1899,,103.8,12818.93,1978.4095,1311.592,1071.4327,477.5673,1199.9191,,,,,4763.89,103.95
2014-08-13,109.914063,125.96875,,101.6732,19.818,1312.25,1173.7629,636.3445,81.61,102.41,,5320.846,2358.901,1610.139,6295.697,24890.34,3536.4196,15213.63,598.146339,494.642972,3785.6705,662.4294,700.464,562.0827,995.7931,316.3062,539.5121,,104.68,12834.19,1969.5462,1330.2552,1069.7379,477.0529,1174.1623,,,,,4774.27,104.29
2014-08-14,109.9375,126.203125,,102.1294,19.937,1316.32,1176.4607,633.0404,81.6,102.47,,5302.98,2335.945,1596.839,6259.9724,24801.36,3551.9657,15314.57,598.975408,500.739063,3756.4909,660.0895,690.9411,557.8357,986.1661,307.8034,523.2454,,102.08,12685.95,1944.2226,1313.889,1035.8426,466.4212,1168.4661,,,,,4690.52,104.5
2014-08-15,109.921875,126.640625,,102.3112,19.54,1304.4,1175.3367,633.1906,81.43,102.36,,5359.729,2360.635,1612.004,6311.5773,24954.94,3552.1732,15318.34,599.97761,500.739063,3755.723,655.6437,704.6964,559.6822,992.183,313.1885,540.8677,,103.4,12873.64,1959.4168,1322.7899,1022.2844,461.4484,1172.181,,,,,4728.72,104.92
2014-08-18,109.921875,126.28125,,102.1304,19.606,1297.9,1164.1,620.73,81.58,102.56,,5449.274,2374.562,1613.127,6347.1144,24955.46,3582.7049,15322.6,599.170404,503.945438,3760.33,656.35,687.77,555.8,986.17,310.92,536.8,,101.79,12950.34,1967.01,1320.21,1016.18,454.25,1161.78,,,,,4673.3,104.59
2014-08-19,109.90625,126.265625,,101.9377,19.434,1295.79,1160.7236,619.073,81.89,102.92,,5473.399,2374.768,1609.093,6345.1326,25122.95,3601.3336,15449.79,603.276734,505.737709,3792.5815,661.9615,691.9992,556.7278,989.7762,313.1885,539.5121,,101.6,13079.84,1970.8124,1308.7207,1016.5222,454.9322,1138.7467,,,,,4666.44,104.48
2014-08-20,109.8125,125.90625,,101.7946,19.469,1290.96,1158.9251,616.9703,82.25,103.7,,5461.59,2366.14,1600.338,6332.7359,25159.76,3610.4895,15454.45,604.427862,505.984719,3803.3318,662.6634,683.5344,552.1115,983.1577,310.3543,534.0899,,102.29,13103.6,1954.352,1301.5426,1013.4716,450.3023,1139.985,,,,,4681.01,104.17
2014-08-21,109.834375,125.984375,,101.839,19.444,1277.11,1144.5369,615.4685,82.16,103.83,,5477.343,2354.244,1587.025,6311.1285,24994.1,3621.2305,15586.2,600.194763,505.437592,3857.0838,671.3211,684.5925,550.8189,984.9627,311.2045,536.1233,,102.69,13211.18,1956.8844,1289.1962,1020.9286,451.1597,1145.4336,,,,,4699.67,104.39
2014-08-22,109.796875,125.890625,,101.8199,19.41,1280.7,1147.0099,619.073,82.33,103.92,,5524.371,2365.364,1594.183,6344.214,25112.23,3614.5028,15539.19,604.252652,507.56432,3897.7816,670.6191,680.3601,551.3729,966.3104,312.6217,538.8344,,102.1,13127.53,1956.8844,1295.5129,1021.9455,450.4738,1150.3868,,,,,4693.84,104.4
2014-08-25,109.78125,125.90625,,101.8606,19.343,1275.76,1144.5369,617.8715,82.58,104.04,,5485.078,2342.863,1577.425,6305.2932,25166.91,3631.8634,15613.25,603.384176,506.760786,3890.8707,668.7472,682.4763,549.157,959.6919,314.8891,541.5455,,102.1,13368.25,1952.4528,1297.8099,1017.5391,443.6146,1167.4754,,,,,4694.38,104.48
2014-08-26,109.7875,125.96875,,101.9281,19.353,1280.82,1155.5529,622.6775,82.67,104.1,,5376.852,2324.092,1573.391,6252.5542,25074.5,3635.7084,15521.22,603.105538,507.819374,3886.2634,672.4911,685.6506,550.0803,955.48,318.0068,544.9344,,102.58,13417.89,1929.0284,1321.0672,1013.8106,442.9287,1153.3587,,,,,4708.21,104.46
2014-08-27,109.828125,126.28125,,102.1818,19.436,1282.32,1150.8318,620.5748,82.46,103.87,,5406.561,2327.595,1572.791,6249.3931,24918.75,3636.6437,15534.82,604.778588,509.875085,3862.459,675.065,674.0114,547.4952,953.675,314.6057,539.5121,,102.6,13354.93,1935.9924,1324.7998,1032.453,447.7301,1154.597,,,,,4714.19,104.75
2014-08-28,109.84375,126.390625,,102.2822,19.49,1289.7,1152.4054,626.1318,82.49,103.71,,5359.559,2311.278,1563.889,6198.5223,24741.0,3630.9821,15459.86,602.329673,508.241328,3858.6195,674.5505,662.3723,542.3249,942.2429,312.6217,537.4788,,102.47,13417.87,1927.7622,1316.7603,1029.7414,445.6724,1146.9195,,,,,4723.99,104.89
2014-08-29,109.521875,125.765625,,102.1313,19.45,1287.01,1154.4288,625.0805,82.72,104.07,,5421.286,2338.287,1581.284,6281.4257,24742.06,3643.3393,15424.59,601.220364,508.241328,3822.529,677.7771,664.4885,542.8788,951.8699,313.472,536.801,,103.04,13600.56,1935.9924,1315.8989,1026.6908,445.5009,1146.6719,,,,,4755.75,104.9
2014-09-01,109.521875,125.765625,,102.0795,19.467,1287.05,1151.731,623.5786,82.78,104.31,,5522.776,2355.317,1586.022,6329.7153,24752.09,3643.3393,15476.6,603.158238,513.674365,3815.618,682.4983,656.0237,538.2625,947.0564,309.7874,536.1233,,103.1,13600.56,1927.1291,1319.9187,1018.5559,442.0713,1142.7093,,,,,4755.75,104.9
2014-09-02,109.453125,125.328125,,101.9805,19.177,1265.62,1140.9399,619.2232,82.97,105.09,,5604.66,2386.46,1607.499,6429.7014,24749.02,3641.5215,15668.6,600.12285,515.281634,3828.9939,695.9104,664.4885,537.3393,945.3629,316.0228,544.2566,,101.27,13341.0,1935.3593,1327.6711,1028.3856,444.3005,1132.3075,,,,,4661.82,104.05
2014-09-03,109.453125,125.25,,101.7218,19.184,1269.01,1134.4202,617.4209,82.86,104.83,,5648.724,2408.838,1624.032,6472.5242,25317.95,3639.3517,15728.35,606.868322,520.412531,3833.3016,695.2094,640.1522,526.8141,935.3336,310.6377,537.4788,,102.91,13355.4,1925.863,1324.2255,1021.6065,444.815,1118.1908,,,,,4728.0,104.2
2014-09-04,109.4125,124.953125,,101.4554,19.042,1261.2,1135.0947,616.9703,83.84,105.28,,5704.277,2426.224,1637.287,6526.0669,25297.92,3633.8722,15676.18,607.05469,518.881224,3821.8968,696.1441,628.513,524.0443,923.9388,309.7874,534.7677,,102.3,13044.5,1898.64,1310.4435,1018.5559,445.3294,1119.9245,,,,,4696.38,103.83
2014-09-05,109.484375,124.84375,,101.4192,19.19,1268.3,1130.3735,616.5198,83.76,105.06,,5722.823,2449.259,1656.237,6593.8999,25240.15,3652.2576,15668.68,604.781266,518.508661,3846.5762,697.7799,618.9901,523.3057,922.3623,307.2365,531.3788,,101.53,13186.08,1868.8848,1315.3246,1021.9455,448.416,1105.0648,,,,,4673.5,103.86
2014-09-09,109.375,124.625,,101.5266,19.043,1255.15,1122.5,614.57,84.14,106.17,,5757.871,2445.224,1645.112,6602.432,25190.45,3617.8872,15749.15,605.081982,522.271222,3808.75,690.54,618.99,511.12,899.24,301.57,523.92,,100.0,12749.03,1862.55,1302.98,1009.07,444.81,1109.52,,,,,4629.62,103.51
2014-09-10,109.335938,124.40625,,101.4346,18.944,1249.2,1122.06,617.87,84.23,106.84,,5797.449,2432.433,1629.985,6574.0841,24705.36,3631.4491,15788.78,598.15795,514.329588,3772.47,682.12,624.28,513.33,905.33,304.12,525.28,,98.75,12784.47,1844.83,1307.57,997.2,439.84,1119.43,,,,,4585.95,103.25
2014-09-11,109.365625,124.609375,,101.487,18.672,1240.07,1115.76,615.47,84.24,107.0,,5790.101,2423.454,1622.815,6529.5127,24662.64,3635.657,15909.2,594.894289,514.283194,3719.98,678.85,618.99,509.09,893.77,302.42,522.57,,98.95,12868.3,1838.5,1301.54,997.2,442.41,1103.08,,,,,4581.74,103.12
2014-09-12,109.34375,123.984375,,101.6528,18.62,1228.1,1107.22,609.31,84.16,107.32,,5862.171,2438.358,1630.204,6570.5565,24595.32,3614.0561,15948.29,593.914584,515.96882,3750.86,680.25,625.34,515.18,902.89,304.4,527.31,,97.8,12620.9,1857.49,1326.24,1010.08,445.67,1122.9,,,,,4557.72,102.73
2014-09-15,109.398438,124.15625,,102.0462,18.64,1232.57,1104.74,609.46,84.24,107.19,,5922.273,2437.189,1624.068,6587.1194,24356.99,3611.5223,15948.29,588.555453,508.071624,3734.64,672.78,632.75,521.83,911.41,309.22,538.16,,98.0,12634.24,1846.73,1324.8,1023.64,449.27,1124.13,,,,,4562.66,102.92
2014-09-16,109.4375,124.296875,,101.9382,18.689,1234.25,1108.12,610.66,84.08,107.13,,5717.842,2388.765,1600.916,6458.9837,24136.01,3638.5957,15911.53,583.962615,500.939417,3760.12,667.4,632.75,514.81,897.42,306.67,534.09,,99.0,12857.57,1856.86,1327.38,1025.0,448.07,1117.7,,,,,4608.62,102.89
2014-09-17,109.4375,124.0,,102.7297,18.509,1222.37,1109.92,612.92,84.75,108.46,,5757.993,2401.326,1604.916,6504.7,24376.41,3643.398,15888.67,589.463843,506.042229,3819.56,672.78,632.75,517.77,901.07,309.5,539.51,,98.72,12824.34,1864.45,1332.27,1026.69,449.1,1130.08,,,,,4598.45,102.63
2014-09-18,109.367188,123.765625,,103.3972,18.515,1225.27,1098.45,607.51,84.27,108.76,,5803.722,2408.664,1609.869,6518.2987,24168.72,3661.7326,16067.57,586.686597,514.415946,3791.0,665.53,626.4,510.93,892.55,308.09,535.45,,98.34,12612.93,1854.32,1327.67,1027.03,452.53,1122.15,,,,,4543.37,102.56
2014-09-19,109.367188,123.828125,,104.3101,17.81,1216.0,1095.75,608.71,84.79,109.01,,5870.094,2425.211,1619.581,6561.3714,24306.16,3660.0277,16321.17,587.428093,514.619454,3764.75,664.83,609.47,501.15,876.73,305.25,530.7,,99.0,12466.65,1811.91,1315.32,1007.03,445.5,1117.45,,,,,4537.04,102.95
2014-09-22,109.414063,124.28125,,104.6827,17.73,1214.68,1084.96,572.21,84.71,108.82,,5820.683,2378.92,1583.886,6450.6355,23955.49,3630.7023,16205.9,582.002886,515.460572,3700.68,654.13,588.31,483.61,849.35,297.32,522.57,,97.61,12091.9,1760.63,1306.71,982.29,435.21,1114.23,,,,,4496.28,103.17
2014-09-23,109.445313,124.59375,,104.9086,17.764,1222.42,1087.21,567.26,84.7,108.85,,5905.165,2399.462,1595.642,6508.3617,23837.07,3610.0995,16205.9,578.511883,506.070599,3716.89,658.43,592.54,483.05,854.22,302.13,531.38,,97.67,12080.91,1769.49,1297.81,988.05,438.64,1105.81,,,,,4500.45,103.39
2014-09-24,109.421875,124.53125,,104.29,17.684,1216.85,1095.3,571.91,85.07,109.1,,5984.145,2441.864,1625.731,6598.8672,23921.61,3638.4447,16167.45,579.92525,506.248148,3719.98,658.66,594.65,483.05,861.52,302.7,533.41,,97.75,12227.82,1753.66,1304.41,994.49,440.7,1111.26,,,,,4525.35,103.1
2014-09-25,109.46875,124.6875,,104.7676,17.508,1221.3,1082.04,563.35,85.2,108.74,,5989.877,2436.965,1618.524,6629.311,23768.13,3579.6112,16374.14,576.173621,498.426714,3716.89,657.12,584.07,470.49,848.74,298.17,523.92,,97.68,11945.45,1753.03,1314.75,1011.78,450.13,1115.47,,,,,4521.24,103.6
2014-09-26,109.429688,124.515625,,104.6714,17.63,1218.8,1098.0,574.02,85.64,109.27,,6015.45,2437.201,1616.088,6632.3277,23678.41,3610.9808,16229.86,574.707637,503.032199,3728.33,656.42,594.65,478.25,862.74,300.72,527.99,,97.45,12127.88,1729.6,1318.48,1000.25,447.39,1128.34,,,,,4533.26,103.38
2014-09-29,109.445313,124.765625,,104.9077,17.447,1214.85,1092.15,573.12,85.62,109.44,,6080.097,2447.799,1621.816,6660.2815,23229.21,3602.0937,16310.64,568.218163,501.821126,3710.82,651.51,573.49,466.99,851.79,297.32,526.63,,97.68,12258.47,1706.18,1317.33,989.07,442.93,1138.25,,,,,4567.82,103.71
2014-09-30,109.421875,124.625,,104.989,16.992,1208.35,1091.93,575.07,85.91,109.59,,6127.134,2450.988,1619.697,6675.7175,22932.98,3592.2464,16173.52,564.796872,500.63433,3739.85,655.25,583.01,467.54,856.65,297.6,526.63,,95.35,11866.36,1727.71,1313.31,999.57,449.27,1149.64,,,,,4469.27,103.62
2014-10-08,109.678125,126.015625,,104.9012,17.362,1220.68,1089.68,570.56,85.3,108.12,,6214.97,2478.383,1633.571,6721.3194,23263.33,3588.0697,15595.98,559.564283,492.881305,3712.8,651.98,578.78,464.03,843.27,299.02,526.63,,92.14,11020.38,1759.36,1304.13,1003.64,449.1,1138.99,,,,,4369.79,105.11
2014-10-09,109.75,126.5,,104.6706,17.343,1223.65,1096.88,576.12,85.54,107.8,,6238.262,2481.955,1634.042,6731.5512,23534.53,3514.1165,15478.93,565.141297,502.963811,3719.81,649.17,595.71,470.86,854.83,308.37,551.03,,89.23,10413.26,1769.49,1300.68,1013.47,452.36,1140.73,,,,,4325.05,104.93
2014-10-10,109.796875,126.765625,,104.5551,17.37,1223.2,1092.6,574.02,85.81,107.63,,6216.978,2466.789,1621.713,6667.1083,23088.54,3474.2348,15300.55,558.013316,496.464217,3677.77,642.16,601.0,475.48,863.95,305.54,546.29,,90.27,10128.41,1739.1,1266.23,1001.61,448.42,1143.2,,,,,4315.9,105.34
2014-10-13,109.875,127.375,,104.6926,17.483,1236.22,1102.27,579.42,85.21,106.96,,6216.669,2454.946,1605.986,6631.7704,23143.38,3417.0137,15300.55,554.453046,498.22044,3725.26,646.13,617.93,491.73,888.29,311.2,552.39,,88.61,9529.73,1757.46,1260.2,999.91,447.39,1168.96,,,,,4316.18,105.89
2014-10-14,109.914063,127.4375,,105.9264,17.388,1232.5,1101.15,577.47,85.81,107.12,,6203.997,2446.562,1600.299,6625.3756,23047.97,3422.4299,14936.51,554.609557,494.967601,3744.72,645.43,623.22,489.14,880.38,308.09,547.65,,86.05,9378.24,1797.35,1267.66,1015.51,451.33,1179.86,,,,,4203.74,106.1
2014-10-15,110.046875,128.53125,,106.9797,17.436,1239.92,1093.5,569.96,84.92,106.07,,6222.795,2463.874,1612.772,6667.6471,23140.05,3395.0341,15073.52,554.560387,494.967601,3762.63,644.73,613.7,490.07,882.82,306.95,539.51,,83.75,9762.5,1791.01,1274.55,1003.3,449.62,1175.9,,,,,4154.86,106.7
2014-10-16,109.976563,127.984375,,107.1969,17.359,1238.68,1104.29,575.52,84.95,106.27,,6134.74,2444.395,1608.735,6633.8074,22900.94,3395.6374,14738.38,549.504863,482.234697,3692.56,638.65,597.83,490.25,872.47,304.4,535.45,,86.76,10221.52,1794.81,1273.4,987.71,444.81,1181.1,,,,,4194.06,106.41
2014-10-17,109.914063,127.6875,,107.3888,17.25,1238.1,1105.19,574.32,85.2,106.87,,6058.668,2441.732,1608.516,6580.9292,23023.21,3439.387,14532.51,549.215692,484.331313,3639.62,635.85,601.0,488.59,870.04,304.69,527.99,,86.1,9967.98,1803.04,1279.43,983.3,444.99,1169.46,,,,,4206.79,106.1
